overall,target,summary_n_sentences,summary_n_words_per_n_sentences,summary_n_chars_per_n_words,summary_dale_chall,summary_flesch_re,summary_polarity,reviewText_n_sentences,reviewText_n_words_per_n_sentences,reviewText_n_chars_per_n_words,reviewText_dale_chall,reviewText_flesch_re,reviewText_polarity,summary_BERT,reviewText_BERT,summary_BERT_sentiment,reviewText_BERT_sentiment
5,0,1,4.0,6.5,7.78,50.5,0.25,4,12.0,4.416666666666667,8.06,76.93,0.1388888888888889,2,2,2,2
4,0,1,5.0,5.6,7.04,66.4,0.2,10,13.3,4.2180451127819545,6.55,91.82,0.032258064516129,1,2,1,2
5,0,1,2.0,3.0,0.1,120.21,0.3333333333333333,7,11.0,4.233766233766234,8.64,78.25,0.1587301587301587,2,2,2,2
5,0,1,3.0,3.333333333333333,0.15,119.19,0.0,8,2.75,5.954545454545454,8.13,59.26,0.2,1,2,1,2
4,0,1,1.0,5.0,19.48,36.62,0.5,11,16.818181818181817,4.194594594594594,7.46,79.8,0.016,2,1,2,1
1,0,1,1.0,5.0,0.05,36.62,-0.5,3,11.666666666666666,3.742857142857143,7.05,94.15,-0.032258064516129,0,0,0,0
5,0,1,2.0,4.5,0.1,77.91,0.5,3,10.333333333333334,3.645161290322581,7.48,87.42,0.0384615384615384,2,2,2,2
4,0,1,4.0,4.0,0.2,118.18,0.25,3,24.666666666666668,4.554054054054054,7.85,63.32,0.032258064516129,1,1,1,1
5,0,1,3.0,6.0,0.15,59.97,0.0,7,12.428571428571429,3.839080459770115,7.92,85.08,0.0508474576271186,2,2,2,2
5,0,1,7.0,6.142857142857143,10.75,38.99,0.1428571428571428,9,14.88888888888889,4.462686567164179,8.03,81.73,0.05,2,2,2,2
5,0,1,2.0,5.0,11.63,120.21,0.5,4,12.75,4.078431372549019,7.85,84.68,0.1794871794871795,2,2,2,2
5,0,1,1.0,4.0,0.05,121.22,0.5,3,12.666666666666666,4.026315789473684,6.42,101.6,0.1153846153846153,2,2,2,2
5,0,1,5.0,3.2,10.2,117.16,0.1666666666666666,1,21.0,4.0,8.44,92.46,0.1,2,2,2,2
3,0,1,4.0,3.75,0.2,92.8,0.0,3,22.33333333333333,3.6865671641791047,6.41,91.75,-0.0434782608695652,1,0,1,0
4,0,1,1.0,8.0,19.48,-47.99,1.0,3,10.666666666666666,4.28125,7.82,78.25,0.1071428571428571,2,2,2,2
5,0,1,6.0,4.833333333333333,9.2,90.77,0.3333333333333333,6,15.666666666666666,4.0,7.27,89.38,0.0246913580246913,2,2,2,2
5,0,1,3.0,5.0,14.31,93.81,0.25,7,9.142857142857142,3.453125,5.48,87.01,0.0666666666666666,2,2,2,2
1,0,1,1.0,10.0,19.48,-47.99,-0.5,4,14.5,4.258620689655173,7.62,82.14,0.0,1,1,1,1
5,0,1,3.0,5.666666666666667,9.05,93.81,0.25,5,5.8,3.931034482758621,5.68,106.67,0.1481481481481481,2,2,2,2
4,0,1,2.0,3.0,0.1,120.21,0.3333333333333333,8,9.5,3.6052631578947367,5.98,104.13,0.087719298245614,2,2,2,2
2,0,1,4.0,4.75,7.78,75.88,-0.25,4,11.25,3.911111111111111,6.41,86.2,0.0277777777777777,0,0,0,0
5,0,1,4.0,5.25,15.68,92.8,0.25,3,15.333333333333334,4.152173913043479,7.95,81.93,0.175,2,2,2,2
5,0,1,2.0,4.5,0.1,120.21,0.3333333333333333,6,14.0,4.083333333333333,6.41,82.85,0.0983606557377049,2,2,2,2
5,0,1,4.0,5.75,11.73,75.88,0.0,13,15.384615384615383,4.08,8.35,82.04,0.0229007633587786,2,2,2,2
5,0,1,2.0,5.0,11.63,120.21,0.5,4,15.0,4.216666666666667,7.26,76.56,0.0454545454545454,2,2,2,2
5,0,1,2.0,4.0,0.1,120.21,0.3333333333333333,4,8.0,3.8125,5.04,97.4,0.1379310344827586,2,2,2,2
2,0,1,4.0,4.0,0.2,75.88,0.0,5,11.0,3.836363636363637,6.9,91.31,0.0212765957446808,1,1,1,1
5,0,1,1.0,4.0,19.48,121.22,0.5,6,11.0,4.318181818181818,7.57,77.43,0.125,2,2,2,2
1,0,1,2.0,5.0,0.1,120.21,-0.5,4,16.75,4.298507462686567,6.36,79.8,0.037037037037037,1,1,1,1
4,0,1,4.0,4.25,0.2,92.8,0.2,3,14.333333333333334,4.418604651162791,5.81,82.34,0.0263157894736842,2,2,2,2
5,0,1,7.0,4.714285714285714,8.5,89.75,0.125,6,16.833333333333332,4.099009900990099,7.06,89.08,0.0307692307692307,2,2,2,2
2,0,1,3.0,3.6666666666666665,0.15,93.81,0.0,3,15.0,4.288888888888889,7.65,90.8,0.054054054054054,0,0,0,0
4,0,1,6.0,5.5,9.2,73.85,0.1666666666666666,10,16.3,4.171779141104294,7.08,88.97,0.0462962962962962,2,2,2,2
5,0,1,1.0,5.0,19.48,36.62,0.5,4,10.0,3.75,7.15,87.72,0.0909090909090909,2,2,2,2
5,0,1,1.0,9.0,19.48,-47.99,0.0,1,27.0,5.296296296296297,20.18,27.15,0.0,1,1,1,1
1,0,1,6.0,3.6666666666666665,9.2,99.23,0.0,4,12.75,3.7450980392156863,6.13,92.32,0.0769230769230769,1,0,1,0
4,0,1,2.0,4.5,11.63,120.21,0.0,2,25.5,4.137254901960785,8.35,63.02,0.0,1,1,1,1
5,0,1,2.0,6.0,11.63,77.91,0.3333333333333333,9,11.555555555555555,3.769230769230769,8.44,85.99,0.0923076923076923,2,2,2,2
5,0,1,2.0,4.5,0.1,77.91,0.0,2,23.5,3.4680851063829787,7.83,81.46,0.1212121212121212,1,2,1,2
3,0,1,6.0,4.166666666666667,0.3,99.23,0.0,4,33.75,4.162962962962963,8.5,63.36,0.0224719101123595,1,1,1,1
5,0,1,2.0,5.5,19.53,77.91,0.0,10,21.4,3.789719626168224,7.32,84.1,0.032258064516129,2,2,2,2
1,0,1,2.0,8.0,11.63,-6.7,-0.5,4,16.0,4.1875,6.7,81.12,-0.05,0,0,0,0
5,0,1,1.0,7.0,0.05,-47.99,0.0,4,11.0,4.909090909090909,8.85,77.23,0.027027027027027,2,1,2,1
4,0,1,12.0,3.9166666666666665,6.86,93.14,0.0833333333333333,4,13.75,4.345454545454546,7.48,82.85,0.0416666666666666,1,2,1,2
4,0,1,2.0,6.0,11.63,77.91,0.0,9,14.88888888888889,4.201492537313433,7.93,90.29,0.075268817204301,1,2,1,2
3,0,1,6.0,3.333333333333333,6.57,99.23,0.1428571428571428,6,15.833333333333334,3.873684210526316,6.08,89.28,0.109375,1,0,1,0
5,0,2,5.0,3.2,7.29,112.09,0.0909090909090909,17,20.88235294117647,3.8422535211267608,6.32,84.3,0.0402298850574712,2,2,2,2
5,0,1,2.0,8.0,11.63,35.61,0.0,2,16.5,4.515151515151516,8.38,80.62,0.0666666666666666,1,2,1,2
5,0,1,2.0,4.0,0.1,120.21,0.3333333333333333,2,15.0,4.166666666666667,6.53,82.14,0.1428571428571428,2,2,2,2
5,0,1,4.0,3.75,7.78,92.8,-0.25,4,6.25,4.2,7.11,90.46,0.0,1,2,1,2
5,0,1,3.0,5.666666666666667,14.31,93.81,0.25,6,11.833333333333334,3.661971830985916,7.4,83.46,0.1489361702127659,2,2,2,2
5,0,2,2.5,4.2,10.2,66.4,0.1666666666666666,4,50.25,4.278606965174129,9.2,46.11,0.0384615384615384,2,2,2,2
5,0,1,13.0,4.307692307692308,7.93,83.66,0.2307692307692307,6,9.0,3.685185185185185,7.67,86.91,0.1627906976744186,2,2,2,2
3,0,1,3.0,4.0,9.05,119.19,0.3333333333333333,5,10.8,3.7777777777777777,6.58,103.22,0.0444444444444444,2,0,2,0
1,0,1,9.0,4.0,5.84,104.64,0.0,9,12.555555555555555,4.097345132743363,8.54,76.42,0.0,0,0,0,0
5,0,1,2.0,3.0,0.1,120.21,0.3333333333333333,1,24.0,4.25,8.12,80.96,0.1304347826086956,2,2,2,2
1,0,3,4.666666666666667,4.071428571428571,8.5,81.29,-0.0666666666666666,29,11.620689655172416,4.456973293768546,7.58,84.17,0.0052356020942408,0,2,0,2
3,0,1,1.0,4.0,0.05,121.22,1.0,4,13.5,4.037037037037037,6.1,100.58,0.05,2,2,2,2
1,0,1,3.0,6.333333333333333,14.31,59.97,-0.6666666666666666,1,24.0,4.666666666666667,7.46,64.04,0.0,0,0,0,0
5,0,1,8.0,5.0,7.98,80.28,0.0,8,18.625,4.818791946308725,8.56,61.56,0.0219780219780219,1,1,1,1
5,0,1,1.0,5.0,0.05,121.22,0.0,4,5.0,4.25,8.1,82.0,0.2,1,2,1,2
2,0,1,1.0,6.0,19.48,36.62,-1.0,5,12.6,3.6666666666666665,5.83,93.34,0.0,1,2,1,2
5,0,1,3.0,5.0,27.42,120.21,0.0,20,19.2,4.729166666666667,8.75,67.89,0.037037037037037,1,1,1,1
4,0,1,2.0,6.5,11.63,35.61,0.0,8,17.375,3.906474820143885,7.55,88.47,0.0396039603960396,1,2,1,2
2,0,1,12.0,3.4166666666666665,6.86,101.6,0.0833333333333333,4,7.0,4.142857142857143,8.07,89.95,0.0416666666666666,1,0,1,0
5,0,2,6.0,3.9166666666666665,5.55,84.68,0.0,10,11.1,4.333333333333333,8.37,84.37,0.037037037037037,2,2,2,2
5,0,1,1.0,9.0,0.05,-47.99,0.5,5,10.6,4.9245283018867925,8.31,69.99,0.0869565217391304,2,2,2,2
5,0,1,2.0,6.5,0.1,35.61,0.3333333333333333,4,6.0,3.8333333333333335,8.71,73.13,0.1428571428571428,2,2,2,2
5,0,1,2.0,7.0,19.53,77.91,0.0,5,18.2,4.5054945054945055,9.22,79.19,0.0303030303030303,1,2,1,2
5,0,1,6.0,6.0,11.83,48.47,0.1428571428571428,25,13.8,4.240579710144927,7.15,80.21,-0.0052083333333333,0,0,0,0
1,0,1,3.0,3.333333333333333,0.15,119.19,-0.25,6,11.0,4.090909090909091,5.68,86.4,0.0217391304347826,0,0,0,0
3,0,1,2.0,4.5,11.63,120.21,0.0,2,19.5,3.58974358974359,6.66,86.03,0.0,1,0,1,0
5,0,1,4.0,6.25,11.73,33.58,0.25,5,12.2,3.836065573770492,6.31,92.93,0.175,2,2,2,2
4,0,1,2.0,5.0,0.1,120.21,0.0,4,22.0,4.579545454545454,8.32,74.53,0.0769230769230769,1,1,1,1
5,0,1,4.0,9.25,11.73,-34.11,0.25,3,11.0,4.2727272727272725,7.53,85.69,0.1071428571428571,2,2,2,2
5,0,1,4.0,4.25,0.2,75.88,0.5,3,7.0,4.285714285714286,7.74,115.13,0.1764705882352941,2,2,2,2
5,0,1,2.0,3.0,0.1,120.21,0.5,4,13.0,4.326923076923077,7.15,84.37,0.119047619047619,2,2,2,2
5,0,1,7.0,5.428571428571429,10.75,81.29,0.375,7,16.571428571428573,3.698275862068965,5.55,96.93,0.0657894736842105,2,2,2,2
5,0,1,1.0,4.0,0.05,121.22,1.0,4,7.0,3.821428571428572,7.6,81.8,0.08,2,2,2,2
5,0,1,1.0,9.0,0.05,-47.99,1.0,2,10.0,4.3,6.5,86.71,0.15,2,2,2,2
5,0,1,3.0,5.333333333333333,9.05,59.97,0.3333333333333333,1,23.0,4.0,6.15,81.97,0.0952380952380952,2,2,2,2
5,0,1,5.0,4.2,0.25,100.24,0.4,9,16.88888888888889,3.9407894736842106,6.72,88.97,0.0842105263157894,2,2,2,2
5,0,1,3.0,5.0,9.05,93.81,0.0,5,5.4,3.6666666666666665,8.82,89.04,0.0454545454545454,2,2,2,2
5,0,1,5.0,4.2,11.73,75.88,0.2,11,9.090909090909092,3.99,8.22,88.13,0.0410958904109589,2,2,2,2
3,0,1,6.0,4.166666666666667,6.57,116.15,0.0,11,16.0,4.017045454545454,7.93,77.77,0.0088495575221238,2,1,2,1
3,0,1,1.0,4.0,19.48,121.22,0.0,6,19.5,4.094017094017094,7.49,77.57,0.0116279069767441,1,1,1,1
5,0,1,2.0,3.5,0.1,120.21,0.6666666666666666,6,7.166666666666667,3.7906976744186047,8.77,88.74,0.0833333333333333,2,2,2,2
5,0,1,5.0,5.2,15.68,75.88,0.4,18,12.61111111111111,4.136563876651983,7.02,83.36,0.065040650406504,2,2,2,2
4,0,1,10.0,4.6,8.87,95.17,0.3,12,13.583333333333334,4.214723926380368,7.52,83.66,0.0091743119266055,2,2,2,2
3,0,1,7.0,4.142857142857143,10.75,81.29,0.0,10,13.0,3.815384615384616,6.25,92.32,0.0123456790123456,0,0,0,0
4,0,1,2.0,5.5,11.63,35.61,0.5,6,11.833333333333334,3.774647887323944,6.52,85.39,0.0754716981132075,2,2,2,2
5,0,1,2.0,3.0,0.1,120.21,0.5,2,14.0,3.678571428571429,6.15,92.63,0.1153846153846153,2,2,2,2
5,0,1,2.0,4.5,0.1,120.21,0.5,2,10.5,4.0,5.66,94.66,0.0,2,1,2,1
4,0,1,1.0,4.0,0.05,121.22,0.5,4,9.75,3.9743589743589753,6.96,95.37,0.1212121212121212,2,2,2,2
4,0,1,9.0,5.333333333333333,9.35,62.34,0.0,16,12.25,4.841836734693878,7.71,82.65,0.0300751879699248,2,1,2,1
5,0,2,3.0,5.333333333333333,11.68,59.97,0.2857142857142857,14,9.214285714285714,4.1395348837209305,7.45,95.37,0.0705882352941176,2,2,2,2
3,0,1,4.0,6.25,11.73,92.8,0.0,5,9.0,4.177777777777778,7.35,93.85,0.073170731707317,1,2,1,2
5,0,1,6.0,5.5,6.57,73.85,0.1666666666666666,4,8.0,4.21875,6.5,80.28,0.0357142857142857,2,2,2,2
5,0,1,8.0,4.75,8.5,81.29,0.25,7,18.428571428571427,4.534883720930233,8.41,78.59,0.0666666666666666,2,1,2,1
5,0,1,2.0,4.0,0.1,120.21,0.5,2,15.5,4.290322580645161,6.44,81.12,0.0714285714285714,2,2,2,2
5,0,1,2.0,7.5,11.63,77.91,0.0,8,14.625,3.948717948717949,7.19,90.5,0.0379746835443038,1,2,1,2
5,0,1,8.0,3.25,7.98,105.66,0.1428571428571428,3,9.0,4.25925925925926,6.42,87.72,0.2,2,2,2,2
5,0,1,2.0,4.0,0.1,120.21,0.5,2,11.0,3.5454545454545454,7.05,102.61,0.1363636363636363,2,2,2,2
5,0,1,5.0,5.6,7.04,83.32,0.0,2,10.0,4.1,7.29,95.17,0.1578947368421052,2,2,2,2
5,0,1,1.0,7.0,19.48,36.62,1.0,3,6.666666666666667,4.8,8.87,61.33,0.1,2,2,2,2
4,0,1,3.0,3.333333333333333,0.15,93.81,0.0,3,25.0,4.213333333333333,8.3,80.65,0.1071428571428571,1,2,1,2
5,0,1,4.0,3.75,7.78,118.18,0.25,5,23.0,4.2,7.8,73.51,0.0410958904109589,2,1,2,1
5,0,1,8.0,4.75,7.98,80.28,0.2222222222222222,3,19.33333333333333,3.965517241379312,5.95,77.27,0.0666666666666666,2,2,2,2
5,0,1,6.0,3.1666666666666665,0.3,99.23,0.1428571428571428,4,5.5,3.8181818181818175,6.78,99.73,0.2777777777777778,2,2,2,2
5,0,1,1.0,8.0,19.48,36.62,0.0,7,6.0,4.095238095238095,7.06,96.79,0.0,1,2,1,2
5,0,1,4.0,4.0,0.2,118.18,0.25,5,14.4,3.555555555555556,6.42,91.71,0.0377358490566037,2,2,2,2
1,0,1,1.0,8.0,0.05,-47.99,-0.5,4,12.25,3.571428571428572,5.73,97.23,0.0238095238095238,0,0,0,0
5,0,1,3.0,4.666666666666667,14.31,59.97,0.0,6,18.0,4.138888888888889,8.24,78.89,0.0909090909090909,1,2,1,2
3,0,1,9.0,4.444444444444445,7.59,79.26,0.0,7,18.714285714285715,4.030534351145038,7.29,87.05,0.0714285714285714,0,0,0,0
5,0,1,2.0,4.5,11.63,120.21,0.5,3,11.0,3.939393939393939,7.13,94.45,0.037037037037037,2,2,2,2
3,0,1,1.0,5.0,19.48,121.22,-1.0,2,15.0,3.433333333333333,5.43,98.55,0.0769230769230769,1,0,1,0
5,0,1,3.0,4.0,0.15,119.19,0.0,6,10.166666666666666,4.491803278688525,7.51,86.5,0.0,0,0,0,0
5,0,1,7.0,3.857142857142857,8.5,106.67,0.2857142857142857,6,12.666666666666666,4.039473684210527,5.64,89.89,0.037037037037037,2,2,2,2
5,0,2,4.5,5.444444444444445,10.88,92.29,0.1818181818181818,2,15.0,3.5,7.62,99.06,0.0,0,2,0,2
5,0,1,8.0,4.125,7.98,88.74,0.0,5,12.2,4.032786885245901,8.08,85.28,0.0454545454545454,1,2,1,2
4,0,1,4.0,2.5,0.2,118.18,0.2,5,18.4,3.8260869565217392,6.78,78.18,0.064516129032258,2,2,2,2
1,0,1,3.0,5.666666666666667,9.05,93.81,0.0,6,4.666666666666667,4.214285714285714,6.17,91.17,-0.074074074074074,1,0,1,0
5,0,1,5.0,4.6,7.04,83.32,0.1666666666666666,2,16.5,3.9696969696969697,7.8,71.65,0.0714285714285714,2,2,2,2
2,0,1,1.0,3.0,19.48,121.22,0.0,4,15.0,3.65,5.98,90.29,0.0238095238095238,1,0,1,0
2,0,1,2.0,4.5,0.1,77.91,0.0,4,5.75,4.565217391304348,6.67,82.51,0.0833333333333333,0,2,0,2
5,0,1,11.0,4.909090909090909,11.36,77.23,0.0,8,15.5,4.516129032258065,8.1,81.12,0.0515463917525773,1,1,1,1
3,0,1,4.0,5.0,7.78,118.18,0.25,8,9.125,4.027397260273973,6.06,96.18,0.0851063829787234,0,2,0,2
5,0,1,4.0,4.25,7.78,75.88,0.25,5,9.4,3.702127659574468,6.84,95.98,0.0,2,2,2,2
5,0,1,5.0,3.8,7.04,100.24,0.0,13,11.538461538461538,3.72,7.2,94.35,0.0297029702970297,1,2,1,2
5,0,1,3.0,4.666666666666667,14.31,119.19,0.0,6,12.0,3.625,7.26,93.95,0.0566037735849056,1,2,1,2
5,0,1,1.0,9.0,0.05,-47.99,1.0,4,13.75,5.327272727272727,8.92,70.13,0.1489361702127659,2,2,2,2
5,0,1,2.0,6.0,11.63,35.61,0.3333333333333333,5,8.0,4.65,7.59,80.28,0.1515151515151515,2,2,2,2
5,0,1,3.0,5.333333333333333,0.15,59.97,0.3333333333333333,10,13.0,4.053846153846154,6.59,92.12,0.072289156626506,2,2,2,2
3,0,1,3.0,4.333333333333333,9.05,119.19,-0.25,10,12.8,3.7578125,6.46,93.03,-0.0533333333333333,0,1,0,1
5,0,1,4.0,4.5,0.2,118.18,0.0,7,9.857142857142858,3.942028985507247,6.97,95.77,0.0408163265306122,1,2,1,2
4,0,1,2.0,4.0,11.63,120.21,0.5,5,19.4,4.216494845360825,8.34,77.16,0.0125,2,2,2,2
5,0,1,1.0,6.0,19.48,121.22,1.0,7,19.571428571428573,3.7664233576642334,6.37,86.33,0.0348837209302325,2,1,2,1
4,0,1,2.0,5.5,11.63,77.91,1.0,2,18.5,4.1891891891891895,7.97,78.08,0.0,2,1,2,1
5,0,2,2.5,6.8,15.68,33.58,-0.2,15,7.733333333333333,4.655172413793103,7.48,87.82,0.0344827586206896,0,0,0,0
5,0,1,1.0,7.0,19.48,36.62,1.0,5,24.2,3.950413223140496,7.87,81.16,-0.021505376344086,2,1,2,1
5,0,1,10.0,3.1,5.84,104.64,0.1111111111111111,2,16.0,3.21875,5.93,98.04,0.0357142857142857,2,1,2,1
5,0,1,5.0,5.0,15.68,75.88,0.2,5,25.0,4.04,7.69,72.09,0.0238095238095238,2,2,2,2
1,0,1,2.0,4.5,11.63,77.91,-0.3333333333333333,5,6.2,3.3225806451612905,7.0,107.18,-0.12,0,0,0,0
5,0,1,2.0,4.5,0.1,120.21,0.3333333333333333,7,16.571428571428573,4.103448275862069,7.31,89.48,-0.0121951219512195,2,2,2,2
5,0,1,4.0,4.75,11.73,75.88,0.25,16,6.25,4.13,7.49,97.5,0.0609756097560975,2,2,2,2
5,0,1,2.0,9.0,19.53,120.21,0.5,6,9.333333333333334,4.071428571428571,5.79,95.88,0.0975609756097561,2,2,2,2
5,0,1,5.0,3.4,7.04,117.16,0.2,5,12.4,3.951612903225808,7.31,92.73,0.0769230769230769,1,2,1,2
3,0,1,11.0,3.363636363636364,5.62,85.69,0.1818181818181818,12,17.416666666666668,4.033492822966507,7.22,79.8,0.0530973451327433,2,2,2,2
5,0,1,2.0,7.0,0.1,35.61,0.3333333333333333,19,8.368421052631579,5.1257861635220126,8.48,76.52,0.0642201834862385,2,2,2,2
3,0,1,2.0,4.0,0.1,120.21,0.5,4,9.75,4.102564102564102,5.9,100.58,0.0571428571428571,0,2,0,2
5,0,1,6.0,4.666666666666667,9.2,99.23,0.1666666666666666,6,15.166666666666666,4.604395604395604,8.55,81.43,0.027027027027027,2,2,2,2
5,0,1,2.0,5.5,11.63,120.21,0.5,4,18.25,3.3424657534246576,7.19,95.71,0.0517241379310344,2,2,2,2
5,0,1,1.0,3.0,0.05,121.22,1.0,3,31.33333333333333,4.382978723404255,9.05,65.09,0.0833333333333333,2,2,2,2
5,0,1,1.0,5.0,19.48,121.22,0.0,5,7.4,4.135135135135135,7.09,87.42,0.0909090909090909,1,2,1,2
5,0,1,2.0,6.0,11.63,35.61,0.0,11,16.09090909090909,4.163841807909605,6.84,80.51,0.0338983050847457,1,1,1,1
5,0,1,3.0,3.6666666666666665,9.05,119.19,0.25,3,17.0,3.764705882352941,7.58,88.06,0.0232558139534883,0,2,0,2
5,0,1,4.0,5.5,7.78,50.5,0.2,5,17.6,4.477272727272728,8.75,71.14,0.0571428571428571,2,2,2,2
5,0,1,2.0,5.5,19.53,77.91,0.0,5,10.4,4.153846153846154,7.8,94.76,0.0975609756097561,1,2,1,2
4,0,1,2.0,5.0,11.63,77.91,0.5,6,7.166666666666667,3.511627906976744,6.44,98.92,0.1081081081081081,2,2,2,2
5,0,1,4.0,4.75,11.73,92.8,0.25,7,10.714285714285714,4.1066666666666665,7.66,86.4,0.0333333333333333,2,2,2,2
5,0,1,6.0,6.0,9.2,48.47,0.1666666666666666,14,15.714285714285714,4.318181818181818,7.57,80.92,0.0141843971631205,1,2,1,2
5,0,1,1.0,5.0,0.05,121.22,1.0,1,28.0,4.142857142857143,6.15,68.44,0.074074074074074,2,2,2,2
3,0,1,6.0,3.8333333333333335,6.57,116.15,0.1666666666666666,8,12.375,3.676767676767677,6.32,92.73,0.0,1,0,1,0
5,0,1,5.0,5.6,7.04,66.4,0.1666666666666666,7,5.0,3.914285714285714,7.05,102.61,0.1666666666666666,2,2,2,2
4,0,1,5.0,5.2,10.2,66.4,0.2,12,10.583333333333334,3.590551181102362,7.73,93.44,0.0,2,1,2,1
5,0,2,6.0,3.333333333333333,0.6,101.6,0.0,6,6.5,4.358974358974359,6.05,80.48,0.0857142857142857,2,2,2,2
5,0,1,1.0,9.0,0.05,-47.99,1.0,2,20.5,4.146341463414634,7.35,84.51,0.0588235294117647,2,2,2,2
3,0,1,2.0,6.0,11.63,35.61,1.0,2,14.5,3.5172413793103448,6.59,82.65,0.08,2,2,2,2
5,0,1,1.0,7.0,19.48,36.62,1.0,4,11.75,4.127659574468085,6.57,93.34,0.1142857142857142,2,2,2,2
5,0,1,2.0,7.5,11.63,35.61,0.3333333333333333,4,18.5,3.6486486486486487,6.52,87.25,0.0535714285714285,2,2,2,2
4,0,1,1.0,3.0,19.48,121.22,0.0,6,5.333333333333333,4.21875,6.99,88.74,0.0,1,0,1,0
4,0,1,4.0,4.75,0.2,92.8,0.25,3,19.33333333333333,3.913793103448276,7.59,85.73,0.0625,2,2,2,2
4,0,1,4.0,4.5,7.78,75.88,0.25,5,8.8,3.863636363636364,7.06,88.33,0.0263157894736842,2,1,2,1
2,0,1,4.0,4.25,7.78,92.8,0.0,3,9.0,4.518518518518518,8.93,79.56,0.08,2,1,2,1
5,0,1,3.0,5.333333333333333,14.31,93.81,0.25,6,17.833333333333332,4.411214953271028,7.75,71.34,0.0579710144927536,2,1,2,1
5,0,1,3.0,8.333333333333334,14.31,59.97,0.3333333333333333,3,13.0,4.205128205128205,6.76,92.42,-0.0303030303030303,2,1,2,1
5,0,1,2.0,7.5,19.53,35.61,0.3333333333333333,7,6.571428571428571,4.282608695652174,8.48,89.04,0.075,2,2,2,2
2,0,1,4.0,3.75,15.68,118.18,0.0,3,12.666666666666666,3.789473684210526,6.76,92.42,-0.0294117647058823,2,1,2,1
1,0,1,2.0,3.5,11.63,120.21,0.0,1,34.0,3.676470588235294,7.64,70.81,0.0357142857142857,1,0,1,0
3,0,1,8.0,5.25,9.95,63.36,0.0,3,11.333333333333334,3.794117647058824,6.14,94.45,0.0714285714285714,1,1,1,1
5,0,1,6.0,4.166666666666667,9.2,90.77,0.0,10,10.8,4.203703703703703,7.76,81.22,0.1264367816091954,1,2,1,2
4,0,1,2.0,5.5,11.63,35.61,0.5,6,13.0,3.9871794871794872,8.35,84.47,0.0909090909090909,2,2,2,2
5,0,1,5.0,5.0,10.2,83.32,0.1666666666666666,5,16.0,4.025,7.65,81.02,0.1372549019607843,2,2,2,2
5,0,1,3.0,5.0,14.31,93.81,0.3333333333333333,4,16.25,4.092307692307692,8.8,81.33,0.0576923076923076,2,2,2,2
2,0,1,7.0,4.428571428571429,10.75,89.75,-0.125,6,24.0,4.152777777777778,6.8,80.96,-0.0561797752808988,0,0,0,0
4,0,1,2.0,6.5,11.63,35.61,0.5,3,12.666666666666666,4.342105263157895,5.93,83.96,0.0303030303030303,2,1,2,1
4,0,1,2.0,3.5,11.63,120.21,0.5,1,24.0,4.5,7.46,72.5,0.0,2,2,2,2
1,0,1,1.0,4.0,19.48,121.22,0.0,1,21.0,3.619047619047619,9.19,84.0,0.1,0,0,0,0
3,0,1,3.0,4.666666666666667,0.15,93.81,0.3333333333333333,7,11.714285714285714,4.487804878048781,7.11,68.06,0.087719298245614,2,1,2,1
3,0,1,3.0,4.666666666666667,9.05,93.81,-0.25,5,17.6,3.9204545454545454,8.04,88.26,0.03125,1,1,1,1
2,0,1,2.0,8.5,11.63,-6.7,-0.3333333333333333,25,13.0,4.193846153846154,7.19,83.86,-0.0212765957446808,0,0,0,0
5,0,1,3.0,4.0,0.15,119.19,0.6666666666666666,2,12.5,3.48,8.68,92.63,0.0869565217391304,2,2,2,2
1,0,1,13.0,3.615384615384616,6.86,93.14,-0.0833333333333333,6,24.83333333333333,3.9798657718120807,7.72,73.21,0.0,0,0,0,0
2,0,1,4.0,5.25,7.78,92.8,0.0,2,7.5,4.666666666666667,7.17,80.78,0.1875,1,1,1,1
4,0,1,1.0,5.0,0.05,36.62,1.0,3,13.0,4.17948717948718,8.09,75.91,0.0285714285714285,2,2,2,2
5,0,1,4.0,3.5,0.2,92.8,0.25,5,6.4,3.90625,6.91,98.82,0.1785714285714285,2,2,2,2
5,0,1,2.0,3.0,0.1,120.21,0.5,1,20.0,9.45,10.16,-41.89,0.1666666666666666,2,2,2,2
2,0,1,4.0,5.25,7.78,50.5,-0.25,6,13.5,3.950617283950617,5.69,83.46,0.0757575757575757,0,1,0,1
3,0,1,6.0,5.5,9.2,73.85,0.0,5,14.4,3.9722222222222223,7.33,83.05,0.0545454545454545,0,2,0,2
5,0,1,1.0,6.0,19.48,121.22,0.0,2,11.0,4.5,7.77,68.77,0.0909090909090909,1,2,1,2
5,0,1,2.0,4.5,0.1,120.21,0.3333333333333333,4,5.75,4.913043478260869,8.3,64.07,0.2272727272727272,2,2,2,2
1,0,1,4.0,7.25,11.73,8.2,-0.2,6,13.333333333333334,4.1,6.91,73.17,-0.0333333333333333,0,0,0,0
5,0,1,1.0,5.0,19.48,36.62,1.0,2,11.5,3.739130434782609,7.77,102.61,-0.0909090909090909,2,2,2,2
5,0,1,3.0,3.333333333333333,0.15,119.19,0.25,15,15.2,4.2368421052631575,7.65,81.02,0.0,2,0,2,0
4,0,1,1.0,9.0,0.05,-47.99,0.5,5,14.4,3.5694444444444446,7.1,91.51,0.0384615384615384,2,0,2,0
4,0,1,4.0,5.0,7.78,75.88,0.25,3,14.333333333333334,3.976744186046512,6.18,90.8,0.075,2,2,2,2
